	Cohort	Condition	Hemisphere	Subregion	Coordinates	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
1102	021621	TacHet	Right	S1DZ	W3_1.3	25	0.5815641881321242	0.4184358118678976	31.097393698129427	52.73512937177305	59.88288200605906	177.54463554173324	0.24884410380955785	0.25267004727099057	1102	21.637735673643622	-0.1631283762642266
1103	021621	TacHet	Right	S1DZ	W10_1.2	29	0.3504678703891041	0.6495321296108815	26.92714350717298	77.17637716384982	30.541053813637255	846.2558641740579	0.20523514107121776	0.376934993281423	1103	50.24923365667684	0.2990642592217774
1104	021621	TacHet	Right	S1DZ	W4_1.2	30	0.3601336534148318	0.6398663465851739	35.128749533395215	81.17233844574466	50.05692958423546	594.1883896927607	0.2014046127499953	0.30029909493331963	1104	46.04358891234944	0.27973269317034216
1105	021621	TacHet	Right	S1DZ	W4_1.1	31	0.41419385730765756	0.5858061426923332	37.99918808873869	81.53448770024329	77.45635530054341	436.44885278828895	0.2316083493370097	0.2562272593750921	1105	43.5352996115046	0.17161228538467566
1106	021621	TacHet	Right	S1DZ	W4_1.3	32	0.3392616992610289	0.6607383007389707	26.873138222857747	62.92966728176993	20.137899068472425	545.9886109279447	0.1669893191367	0.37130975254575477	1106	36.05652905891218	0.32147660147794177
1107	021621	TacHet	Right	S1DZ	W5_2.3	34	0.6613060985787471	0.3386939014212627	28.981991090640594	63.32790688367141	88.55326604955577	508.45849949761623	0.32469385779662274	0.35606773486797066	1107	34.34591579303081	-0.3226121971574844
1108	021621	TacHet	Right	S1DZ	W5_1.3	36	0.372243231331828	0.6277567686681768	27.593354430373147	56.67557532570564	30.725507475855938	224.5484567186299	0.2008838545068188	0.26439856873183354	1108	29.08222089533249	0.25551353733634874
1109	021621	TacHet	Right	S1DZ	W5_2.1	37	0.3817507499499154	0.6182492500501002	28.500020855410536	67.46318728090574	58.106241531374124	575.330458239862	0.2674645415718015	0.3555427504126853	1109	38.9631664254952	0.2364985001001848
1110	021621	TacHet	Right	S1DZ	W7_2.3	41	0.5744434887033198	0.4255565112966755	31.810571418150975	52.996862707439576	65.65091522448957	171.95915929637536	0.2547117161462534	0.24743577730867508	1110	21.1862912892886	-0.14888697740664436
1111	021621	TacHet	Right	S1DZ	W7_1.2	42	0.5060462430863891	0.49395375691366106	28.848760665926232	44.40250270266309	30.955537000428087	116.2127790969781	0.1928599325030104	0.24278368231583353	1111	15.55374203673686	-0.012092486172728067
1112	021621	TacHet	Right	S1DZ	W7_1.3	42	0.8205310439140894	0.17946895608590302	32.198149793793505	61.22188470971912	94.65383543527575	499.1118933162988	0.30216084878781246	0.36491546096002914	1112	29.023734915925615	-0.6410620878281863
1113	021621	TacHet	Left	S1ULp	W2_1.1	21	0.5570841387005259	0.4429158612995732	37.863838208651956	68.52500689018663	62.570606835639964	281.41235910496135	0.20891063432937268	0.24480624676203722	1113	30.661168681534676	-0.11416827740095264
1114	021621	TacHet	Left	S1ULp	W3_2.1	22	0.6011695441245646	0.3988304558755068	37.6752468861227	71.85555022577935	76.85901385650303	395.6444717792465	0.23269727474240742	0.2768166646984324	1114	34.18030333965665	-0.20233908824905777
1115	021621	TacHet	Left	S1ULp	W3_1.2	23	0.33211270837433776	0.667887291625651	24.76418596631977	64.22030387016376	19.668448026730598	643.0298576390685	0.17908573330587377	0.39486006553030745	1115	39.45611790384399	0.3357745832513132
1116	021621	TacHet	Left	S1ULp	W10_2.1	24	0.34428994790298045	0.6557100520970514	30.791228433904195	74.26336049115437	31.44113444778957	787.4994685162053	0.1821050913803519	0.3778770681199861	1116	43.47213205725018	0.3114201041940709
1117	021621	TacHet	Left	S1ULp	W3_1.1	25	0.3371207649455434	0.662879235054442	32.75910274730522	77.54174119967615	23.44525154676127	584.9970476174245	0.1478071524190745	0.3119186110296097	1117	44.78263845237093	0.32575847010889863
1118	021621	TacHet	Left	S1ULp	W3_2.3	26	0.30690887176222775	0.693091128237768	31.92329420505857	76.43008474877355	21.517523775114466	626.7419682097017	0.1453076386896066	0.3275518430292057	1118	44.506790543714985	0.3861822564755402
1119	021621	TacHet	Left	S1ULp	W10_1.2	29	0.3051817044397227	0.6948182955602826	25.05041428387442	66.21979485473807	8.528158635892979	827.9121339510052	0.11657695907395013	0.4345145191757887	1119	41.16938057086365	0.3896365911205599
1120	021621	TacHet	Left	S1ULp	W4_1.2	30	0.3179379229871577	0.6820620770128567	36.88662478758259	84.50704904248813	17.053857966656228	671.591445349534	0.11195471861279437	0.3066617722459277	1120	47.620424254905544	0.36412415402569903
1121	021621	TacHet	Left	S1ULp	W4_1.1	31	0.3227043032288802	0.6772956967711328	36.804213899338	88.92718716652764	35.81729711541161	698.8689836545489	0.16261060240229785	0.29727838147557034	1121	52.12297326718964	0.35459139354225255
1122	021621	TacHet	Left	S1ULp	W4_2.2	33	0.31256282729889984	0.6874371727011022	40.455015571504404	89.72700585106101	37.07315031520773	500.8347317233791	0.1505072336309574	0.24941584696587182	1122	49.271990279556604	0.3748743454022023
1123	021621	TacHet	Left	S1ULp	W5_1.1	35	0.3808527161383979	0.619147283861591	32.009679087591564	72.31070260909749	22.81074460246518	389.46134239824266	0.14920672942763774	0.27291637668748653	1123	40.301023521505925	0.23829456772319313
1124	021621	TacHet	Left	S1ULp	W5_1.2	36	0.37552488706583026	0.6244751129341687	32.819758539049765	77.53559126216163	16.21909700909365	564.4855452339059	0.12270943434885134	0.30642578665370035	1124	44.715832723111866	0.24895022586833843
1125	021621	TacHet	Left	S1ULp	W5_1.3	37	0.3614843876185629	0.6385156123814602	33.504174736699575	73.63625939256613	17.977016035568525	363.9727746603426	0.12654933807596025	0.2590852750344145	1125	40.13208465586656	0.27703122476289727
1126	021621	TacHet	Left	S1ULp	W6_1.3	38	0.3344980273944051	0.6655019726056198	30.914929479565814	68.7407223512365	15.979376243824301	484.0027603463384	0.12930390806304645	0.32004410169918546	1126	37.825792871670686	0.33100394521121473
1127	021621	TacHet	Left	S1ULp	W6_1.2	39	0.38852547006463023	0.6114745299354073	37.721145441803756	77.09253456272667	36.25548675698905	350.19278852655054	0.15962539981221865	0.2427399594627772	1127	39.37138912092291	0.22294905987077707
1128	021621	TacHet	Left	S1ULp	W6_2.1	40	0.39042940252353014	0.6095705974764679	29.055605298794855	62.31384012325611	18.487630758908832	425.7879413170369	0.14798261656598383	0.3311403954866396	1128	33.258234824461255	0.21914119495293777
1129	021621	TacHet	Left	S1ULp	W7_1.1	42	0.39911048249290043	0.6008895175071087	23.81004208566902	49.384171049224044	21.757746357405242	263.6445701488664	0.19590557347675527	0.32879230698512135	1129	25.574128963555022	0.2017790350142083
1130	021621	TacHet	Left	S1ULp	W7_1.3	44	0.43884778916109646	0.5611522108389144	23.348252338579154	45.91356518900798	18.43282755293686	263.237839920356	0.18388300896463664	0.3533728198892102	1130	22.56531285042883	0.12230442167781796
1131	021621	TacHet	Right	S1ULp	W2_1.1	21	0.44593516501940783	0.5540648349806049	38.33368189766887	79.96744564190264	61.80625881470834	318.4357324070879	0.20508584830000418	0.22315040207482612	1131	41.633763744233775	0.10812966996119705
1132	021621	TacHet	Right	S1ULp	W3_2.1	22	0.558115435290034	0.44188456471005805	36.67385262092147	73.21642162184594	52.98209207591307	363.4105258973166	0.19847600794309755	0.26036958550387884	1132	36.542569000924466	-0.116230870579976
1133	021621	TacHet	Right	S1ULp	W10_2.1	22	0.4481123975248378	0.5518876024752355	36.60315220512137	82.64548191247754	91.10347406499295	496.3350664922762	0.2607648088471706	0.26956801667311897	1133	46.04232970735617	0.10377520495039771
1134	021621	TacHet	Right	S1ULp	W3_1.2	23	0.34010345499256356	0.6598965450074803	27.02824276242148	65.34119479022846	38.825862251514344	606.501084034647	0.23053811810994593	0.37690224061518957	1134	38.31295202780697	0.31979309001491674
1135	021621	TacHet	Right	S1ULp	W3_2.3	24	0.30278244958867767	0.697217550411505	36.31674578799592	80.83318787920037	72.4515137414774	660.352069110957	0.2343779793850233	0.31790551695125635	1135	44.516442091204446	0.39443510082282734
1136	021621	TacHet	Right	S1ULp	W3_1.1	25	0.3650484407504105	0.6349515592496805	35.51753681443447	79.42240996587654	71.19768640529857	551.6213333530225	0.23756918147867534	0.29571779948668014	1136	43.90487315144207	0.26990311849927
1137	021621	TacHet	Right	S1ULp	W3_1.3	25	0.3787834669959378	0.6212165330039283	30.231525913946953	71.6721358811695	51.70903192347918	693.3491921090349	0.23786094236538072	0.36738858635706856	1137	41.44060996722254	0.24243306600799053
1138	021621	TacHet	Right	S1ULp	W10_1.2	29	0.6187646399576524	0.38123536004228187	42.389085363686775	87.62022040364008	274.74554472492025	1146.915915918021	0.3910310854502677	0.3865106352460426	1138	45.2311350399533	-0.23752927991537054
1139	021621	TacHet	Right	S1ULp	W4_1.2	30	0.35611160405743275	0.6438883959425591	37.89715867799544	89.19086178836848	70.2963546502862	628.490221467408	0.22123801440997048	0.28107932522085916	1139	51.29370311037304	0.28777679188512634
1140	021621	TacHet	Right	S1ULp	W4_1.1	31	0.3992316073666108	0.6007683926333478	42.36277301110062	101.16413997214201	89.8493425446406	573.1516037513393	0.22375516605507567	0.23665090093306515	1140	58.80136696104139	0.20153678526673702
1141	021621	TacHet	Right	S1ULp	W4_1.3	32	0.35199927058286784	0.6480007294171368	33.17820342800981	81.75991117827282	49.087315694555365	730.4930058524313	0.21116978423993113	0.33057318342767034	1141	48.58170775026301	0.296001458834269
1142	021621	TacHet	Right	S1ULp	W5_2.3	34	0.3710942430668052	0.6289057569332092	24.734737985262342	64.3639076576558	35.8144124063392	558.6155121627463	0.24194775732281792	0.3672096559261579	1142	39.62916967239346	0.25781151386640394
1143	021621	TacHet	Right	S1ULp	W5_1.3	36	0.3781986098751778	0.6218013901248207	33.95594563908217	72.59019440179597	68.33374345736524	261.4207881740384	0.24344551436186793	0.2227368637998885	1143	38.6342487627138	0.24360278024964294
1144	021621	TacHet	Right	S1ULp	W5_2.1	37	0.3694772112978779	0.6305227887021405	27.275873531731772	68.81758245212734	36.90910882748968	475.1542596682981	0.22273481804124604	0.316750932148612	1144	41.541708920395564	0.2610455774042626
1145	021621	TacHet	Right	S1ULp	W6_1.3	38	0.36451143653572426	0.6354885634643215	33.68987062225467	72.07938187148781	64.17793397734013	484.15023288696113	0.23778996495771237	0.3052664097218704	1145	38.38951124923314	0.2709771269285972
1146	021621	TacHet	Right	S1ULp	W6_2.2	38	0.3327379931103285	0.6672620068896742	28.64467004468219	70.79334919482386	61.25257886301264	527.6489741777274	0.2732236979801529	0.32447413999246144	1146	42.148679150141675	0.3345240137793457
1147	021621	TacHet	Right	S1ULp	W7_2.3	41	0.39305734129525854	0.6069426587047596	33.23021382833413	66.39515051175024	56.93496771116574	380.74869733753854	0.22706824507850998	0.2938886766729013	1147	33.164936683416116	0.21388531740950106
1148	021621	TacHet	Right	S1ULp	W7_1.2	42	0.5804709077591464	0.4195290922408156	35.14421179111498	61.605712319346786	131.48268079501506	323.99185837870084	0.3262724977656087	0.29217702652517435	1148	26.46150052823181	-0.16094181551833087
1149	021621	TacHet	Right	S1ULp	W7_1.3	42	0.6978603252804457	0.30213967471951736	30.83314514444073	51.735560625287356	92.71514133748197	255.80791204407774	0.3122895882130016	0.3091489863377695	1149	20.902415480846624	-0.39572065056092837
1150	021621	TacHet	Right	S1ULp	W7_1.1	43	0.6970466434059681	0.30295335659402006	32.09612144169003	53.64389718439621	98.94841333336667	319.70636318704004	0.30992161229861914	0.33331535321590994	1150	21.54777574270618	-0.39409328681194805
1151	021621	TacHet	Left	S1HL	W3_2.3	26	0.5177035521831989	0.4822964478168214	32.10306107698296	46.43913296738242	40.85816385511918	133.92096367815705	0.19910995666763973	0.24919549118697412	1151	14.33607189039946	-0.03540710436637745
1152	021621	TacHet	Left	S1HL	W10_1.2	29	0.43687453055260067	0.5631254694474134	24.432045747378947	35.338443186731105	20.18772768122766	65.68212058765575	0.18390091326503882	0.22933807871954698	1152	10.906397439352158	0.1262509388948127
1153	021621	TacHet	Left	S1HL	W4_1.2	30	0.5079827766468462	0.49201722335323844	35.3918931992746	51.440304899043184	52.38921030767577	144.81565314084634	0.20451121615883222	0.23393985671826828	1153	16.048411699768586	-0.01596555329360777
1154	021621	TacHet	Left	S1HL	W4_1.1	31	0.4826100917509547	0.5173899082490496	34.48790322640175	48.61370771383507	41.114832080180165	135.19062144501424	0.18592272207797114	0.23917431384422502	1154	14.12580448743332	0.03477981649809492
1155	021621	TacHet	Left	S1HL	W5_1.1	35	0.7281909851419996	0.2718090148579529	33.50987392022326	59.52776676948889	85.7304866350156	315.6449316009303	0.2763088852004667	0.29845566048866884	1155	26.017892849265635	-0.45638197028404676
1156	021621	TacHet	Left	S1HL	W5_1.2	36	0.755957695764289	0.24404230423579495	36.325497545172986	59.78582089793401	81.40664315115734	319.0991388725419	0.2483809889245469	0.29878901002303077	1156	23.460323352761023	-0.511915391528494
1157	021621	TacHet	Left	S1HL	W5_1.3	37	0.6784477307313398	0.3215522692684117	33.21510025461251	54.257111723516196	78.55058826534082	260.6557966927487	0.266832763007589	0.29756169410993194	1157	21.042011468903688	-0.3568954614629281
1158	021621	TacHet	Left	S1HL	W6_1.3	38	0.45673831634626577	0.543261683653728	30.97203537528171	59.0087160200174	56.65984980348778	356.0396625246264	0.24303451932052872	0.31976654572927016	1158	28.036680644735693	0.08652336730746218
1159	021621	TacHet	Left	S1HL	W6_1.2	39	0.41462455956177696	0.5853754404382564	38.86224502678413	71.94809981210584	63.90876999299089	345.8591161313176	0.20570855043606454	0.2584819879730107	1159	33.08585478532171	0.17075088087647944
1160	021621	TacHet	Left	S1HL	W6_2.1	40	0.6325459706868106	0.3674540293131878	36.644200772703186	68.90951832499901	129.51708315149338	381.55434031857664	0.3105691215143407	0.2834647007678513	1160	32.265317552295826	-0.2650919413736228
1161	021621	TacHet	Right	S1HL	W10_1.2	29	0.3096700566553589	0.6903299433446889	22.982993670216835	37.2836863201215	13.30788315919805	97.21521757584556	0.1587259343092748	0.26445286767988224	1161	14.300692649904661	0.38065988668933
1162	021621	TacHet	Right	S1HL	W4_1.2	30	0.5168257814200408	0.4831742185800256	34.93939134615123	53.497159974547046	46.816868835901104	130.73978314058078	0.19583298644342811	0.21373377335679075	1162	18.557768628395813	-0.03365156284001514
1163	021621	TacHet	Right	S1HL	W4_1.1	31	0.612938592943195	0.38706140705682957	36.62799147482511	51.50752667393103	65.40703368147211	170.32869594890812	0.22080002710259247	0.2533805150503434	1163	14.879535199105923	-0.2258771858863654
1164	021621	TacHet	Right	S1HL	W4_1.3	32	0.5304957200291966	0.4695042799708399	27.42925408750525	38.695960412494436	31.774793364352725	104.07793557795874	0.205507355132578	0.2636414578917836	1164	11.266706324989187	-0.06099144005835677
1165	021621	TacHet	Right	S1HL	W5_2.3	34	0.7734679511085927	0.22653204889134781	26.884691078726885	50.27954337059026	51.436692195215656	241.6214751910941	0.26676660728808094	0.3091551182594797	1165	23.394852291863376	-0.5469359022172449
1166	021621	TacHet	Right	S1HL	W5_1.3	36	0.6875894132865309	0.31241058671347155	34.42037278630201	54.51809842357133	85.4276663345729	235.30254740201815	0.2685243671694045	0.28136664693807867	1166	20.09772563726932	-0.37517882657305934
1167	021621	TacHet	Right	S1HL	W5_2.1	37	0.7857858620772108	0.2142141379228371	29.772506519594486	44.19799853608008	49.42572739769813	185.73521321305438	0.23613542009443764	0.3083504035576834	1167	14.425492016485592	-0.5715717241543736
1168	021621	TacHet	Right	S1HL	W6_1.3	38	0.6286698132351889	0.37133018676476975	35.05305861621512	68.73616640046177	97.6460129704938	286.6215097450364	0.2819040650736521	0.2463026491091415	1168	33.68310778424665	-0.25733962647041914
1169	021621	TacHet	Right	S1HL	W6_2.2	38	0.743587994681658	0.2564120053183687	30.135847364982286	55.28636480401422	67.30580125088716	337.7280906563594	0.2722342992685715	0.3324034764971578	1169	25.150517439031933	-0.4871759893632893
1170	021621	TacHet	Right	S1HL	W7_2.3	41	0.6679039275973029	0.33209607240275985	37.10592139484562	62.526961998373984	83.44371066756027	245.424785688703	0.24618046293896656	0.25054854332139886	1170	25.42104060352836	-0.33580785519454304
1171	021621	TacHet	Left	S1BF	W10_1.2	29	0.3206264671998971	0.6793735328000856	25.59300345125816	66.41216583357195	14.977886663923748	813.5974682236723	0.1512181827830549	0.4294940488583655	1171	40.81916238231379	0.3587470656001885
1172	021621	TacHet	Left	S1BF	W4_1.2	30	0.3552124276236336	0.6447875723763736	37.23877648376081	85.73219831445367	26.07807588365174	560.5612937791508	0.13713312377875886	0.2761643364254147	1172	48.49342183069286	0.28957514475274004
1173	021621	TacHet	Left	S1BF	W4_1.1	31	0.32081832209123085	0.6791816779087635	37.047394122096236	84.69456958507033	37.47887135828247	618.9481123312563	0.16524776202453367	0.29374572583029374	1173	47.64717546297409	0.35836335581753265
1174	021621	TacHet	Left	S1BF	W4_2.2	33	0.33610275265631356	0.6638972473437311	40.637095798715094	82.3962914845196	28.374283259584683	488.1998348604997	0.13108101247039267	0.26815824138300093	1174	41.7591956858045	0.32779449468741756
1175	021621	TacHet	Left	S1BF	W5_1.1	35	0.34802116395119703	0.6519788360486576	33.785247862965804	77.8073925111014	39.66535592619696	640.0850177825977	0.1864140184192058	0.325160639889123	1175	44.022144648135594	0.30395767209746055
1176	021621	TacHet	Left	S1BF	W5_1.2	36	0.3749670542524403	0.6250329457475083	34.27072047183293	78.15724962253518	55.84283076011223	608.3034911635059	0.21805220259500255	0.3155664952283881	1176	43.886529150702245	0.250065891495068
