	Cohort	Condition	Hemisphere	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
27	102319	NW	Right	36	0.41279054399932885	0.5872094560004937	29.694274388932527	67.28665769468552	65.50506688722953	673.4340212556035	0.27256163762064306	0.3856724085867011	27	37.59238330575299	0.17441891200116483
28	102319	NW	Right	38	0.4234736636330499	0.5765263363671633	29.69882581263362	64.28313827154142	68.97659521238646	527.5267115643052	0.2796479225531155	0.3572935341542421	28	34.5843124589078	0.15305267273411344
29	102319	NW	Right	39	0.33633974209860623	0.6636602579016772	34.0896120586859	68.16321026999097	82.46621895141097	429.1383220191641	0.26638881283653665	0.30391253509111577	29	34.07359821130507	0.3273205158030709
30	102319	NW	Right	39	0.33541629140198626	0.6645837085979592	29.435853511030956	70.22432373904586	49.00707442408386	629.9160414685043	0.23782239897154747	0.3573993583701913	30	40.7884702280149	0.329167417195973
31	102319	NW	Right	40	0.3830301795067703	0.616969820493034	34.267114137428244	75.28459378642701	97.53671501159066	566.2670814080083	0.2882083315026081	0.3160854802071659	31	41.017479648998766	0.23393964098626363
32	102319	NW	Right	41	0.39075305272555405	0.6092469472742144	28.391248783910925	69.81548833561985	62.05651633935919	567.6381057084685	0.277465634133801	0.34125890343675597	32	41.42423955170892	0.2184938945486603
33	102319	NW	Right	43	0.3919465003650485	0.6080534996351795	32.83633693793352	73.0200080760937	99.23884972182961	470.516142098152	0.30337944848346365	0.29706082789736343	33	40.183671138160186	0.216106999270131
34	102319	NW	Right	44	0.5684815080024097	0.43151849199772474	41.78804234451231	83.45308547806492	198.50208278087717	515.640119381117	0.3371557012023844	0.27210150998041316	34	41.66504313355261	-0.13696301600468497
35	102319	NW	Right	45	0.36022717009969124	0.6397728299005386	30.885403349192067	70.33206675797196	64.9957016908152	530.7930314311615	0.26102916911664414	0.3275738511961001	35	39.44666340877989	0.2795456598008474
36	102319	NW	Right	46	0.415169535478244	0.5848304645217292	30.833843326018577	70.10004078443959	70.50651420273536	639.3550345455906	0.2723246540905655	0.3607055079596035	36	39.266197458421004	0.16966092904348518
37	102319	NW	Right	46	0.5697434245031961	0.43025657549685237	40.18848791158643	77.7790094392691	155.44863351875304	448.6080391565835	0.3102357113409463	0.2723147202029004	37	37.590521527682675	-0.13948684900634378
38	102319	NW	Right	47	0.5939724418090591	0.406027558190992	40.33954282646471	81.1456845755649	155.69559734530813	544.0882630165104	0.3093194248959817	0.28745459166992504	38	40.80614174910019	-0.18794488361806705
39	102319	NW	Right	47	0.2995872820248579	0.7004127179751447	40.23761600691803	72.76203478782814	50.65207416583601	426.25382555339434	0.17687496839497338	0.28374571339586835	39	32.52441878091011	0.4008254359502868
40	102319	SW	Left	30	0.3526838623517397	0.6473161376482666	31.199405567400444	71.89173378633815	46.18698500630502	776.0424072420441	0.21782789117722678	0.38749291806478176	40	40.6923282189377	0.29463227529652686
41	102319	SW	Left	30	0.3757629699162495	0.624237030083712	31.390901435214186	69.75176489149673	49.67083914177622	487.7632585556971	0.22451582685197657	0.31662801690937387	41	38.360863456282544	0.24847406016746248
42	102319	SW	Left	32	0.3809041710533798	0.6190958289465975	32.613497011605105	68.01823795129606	67.73566310709529	522.5102578424174	0.25235465743977725	0.3360640317665746	42	35.40474093969095	0.23819165789321772
43	102319	SW	Left	33	0.34548892309611273	0.6545110769042053	31.61035501007557	74.240848131266	71.98223415838466	522.271195160117	0.2684004796748386	0.3078258676596101	43	42.63049312119044	0.30902215380809256
44	102319	SW	Left	33	0.5087603840749844	0.49123961592494586	38.06334935697052	77.38359965959059	178.3907662892962	434.9992494343694	0.350896619636477	0.2695226858523091	44	39.32025030262007	-0.0175207681500385
45	102319	SW	Left	34	0.34883137054976243	0.6511686294503702	33.152278591516406	77.28157464556041	101.68289692027282	611.0266918695547	0.30416593382356055	0.31985572518182737	45	44.129296054044005	0.3023372589006078
46	102319	SW	Left	35	0.3521683386004232	0.6478316613996102	35.68537628555295	74.92644083813687	100.26122368273191	531.5095313655727	0.2805926042479887	0.30769499022903274	46	39.24106455258392	0.29566332279918706
47	102319	SW	Left	35	0.36556708247519365	0.6344329175248312	32.263324071498715	71.13385180948819	72.54061598938964	462.5625935758357	0.2639863729838761	0.30234927312879273	47	38.87052773798948	0.26886583504963757
